,week,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
7572,201030,76,0.0,193.0,25,0.0,64.0,94,CORSE
7573,201030,0,0.0,0.0,0,0.0,0.0,11,ILE-DE-FRANCE
7574,201030,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
7575,201030,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7576,201030,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7577,201030,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7578,201030,970,0.0,2276.0,20,0.0,47.0,93,PROVENCE-ALPES-COTE-D-AZUR
7579,201029,0,0.0,0.0,0,0.0,0.0,44,GRAND EST
7580,201029,874,0.0,2177.0,15,0.0,38.0,75,NOUVELLE-AQUITAINE
7581,201029,383,0.0,865.0,5,0.0,11.0,84,AUVERGNE-RHONE-ALPES
7582,201029,193,0.0,670.0,7,0.0,24.0,27,BOURGOGNE-FRANCHE-COMTE
7583,201029,505,0.0,1295.0,16,0.0,41.0,53,BRETAGNE
7584,201029,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7585,201029,16,0.0,55.0,5,0.0,18.0,94,CORSE
7586,201029,0,0.0,0.0,0,0.0,0.0,11,ILE-DE-FRANCE
7587,201029,1267,0.0,2700.0,23,0.0,49.0,76,OCCITANIE
7588,201029,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7589,201029,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7590,201029,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7591,201029,445,0.0,1378.0,9,0.0,28.0,93,PROVENCE-ALPES-COTE-D-AZUR
7592,201028,0,0.0,0.0,0,0.0,0.0,44,GRAND EST
7593,201028,0,0.0,0.0,0,0.0,0.0,75,NOUVELLE-AQUITAINE
7594,201028,379,0.0,1022.0,5,0.0,14.0,84,AUVERGNE-RHONE-ALPES
7595,201028,144,0.0,480.0,5,0.0,17.0,27,BOURGOGNE-FRANCHE-COMTE
7596,201028,132,0.0,543.0,4,0.0,17.0,53,BRETAGNE
7597,201028,450,0.0,1436.0,17,0.0,55.0,24,CENTRE-VAL-DE-LOIRE
7598,201028,6,0.0,27.0,2,0.0,9.0,94,CORSE
7599,201028,63,0.0,310.0,1,0.0,3.0,11,ILE-DE-FRANCE
7600,201028,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
7601,201028,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7602,201028,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7603,201028,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7604,201028,0,0.0,0.0,0,0.0,0.0,93,PROVENCE-ALPES-COTE-D-AZUR
7605,201027,47,0.0,271.0,1,0.0,5.0,44,GRAND EST
7606,201027,0,0.0,0.0,0,0.0,0.0,75,NOUVELLE-AQUITAINE
7607,201027,858,0.0,1814.0,11,0.0,24.0,84,AUVERGNE-RHONE-ALPES
7608,201027,211,0.0,597.0,7,0.0,20.0,27,BOURGOGNE-FRANCHE-COMTE
7609,201027,381,0.0,973.0,12,0.0,31.0,53,BRETAGNE
7610,201027,37,0.0,201.0,1,0.0,7.0,24,CENTRE-VAL-DE-LOIRE
7611,201027,0,0.0,0.0,0,0.0,0.0,94,CORSE
7612,201027,169,0.0,551.0,1,0.0,4.0,11,ILE-DE-FRANCE
7613,201027,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
7614,201027,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7615,201027,326,0.0,1063.0,10,0.0,32.0,28,NORMANDIE
7616,201027,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7617,201027,101,0.0,586.0,2,0.0,12.0,93,PROVENCE-ALPES-COTE-D-AZUR
7618,201026,283,0.0,779.0,5,0.0,14.0,44,GRAND EST
7619,201026,319,0.0,1052.0,6,0.0,19.0,75,NOUVELLE-AQUITAINE
7620,201026,1238,48.0,2428.0,16,0.0,32.0,84,AUVERGNE-RHONE-ALPES
7621,201026,407,0.0,971.0,14,0.0,34.0,27,BOURGOGNE-FRANCHE-COMTE
7622,201026,582,0.0,1274.0,18,0.0,40.0,53,BRETAGNE
7623,201026,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7624,201026,0,0.0,0.0,0,0.0,0.0,94,CORSE
7625,201026,239,0.0,707.0,2,0.0,6.0,11,ILE-DE-FRANCE
7626,201026,1408,0.0,2970.0,26,0.0,55.0,76,OCCITANIE
7627,201026,547,0.0,2243.0,9,0.0,37.0,32,HAUTS-DE-FRANCE
7628,201026,434,0.0,1285.0,13,0.0,38.0,28,NORMANDIE
7629,201026,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7630,201026,130,0.0,464.0,3,0.0,10.0,93,PROVENCE-ALPES-COTE-D-AZUR
7631,201025,197,0.0,704.0,4,0.0,13.0,44,GRAND EST
7632,201025,668,0.0,1904.0,12,0.0,34.0,75,NOUVELLE-AQUITAINE
7633,201025,595,0.0,1464.0,8,0.0,20.0,84,AUVERGNE-RHONE-ALPES
7634,201025,165,0.0,490.0,6,0.0,17.0,27,BOURGOGNE-FRANCHE-COMTE
7635,201025,1082,178.0,1986.0,34,6.0,62.0,53,BRETAGNE
7636,201025,186,0.0,551.0,7,0.0,21.0,24,CENTRE-VAL-DE-LOIRE
7637,201025,0,0.0,0.0,0,0.0,0.0,94,CORSE
7638,201025,452,0.0,1098.0,4,0.0,10.0,11,ILE-DE-FRANCE
7639,201025,2684,1006.0,4362.0,49,18.0,80.0,76,OCCITANIE
7640,201025,1703,0.0,4341.0,28,0.0,72.0,32,HAUTS-DE-FRANCE
7641,201025,69,0.0,340.0,2,0.0,10.0,28,NORMANDIE
7642,201025,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7643,201025,50,0.0,248.0,1,0.0,5.0,93,PROVENCE-ALPES-COTE-D-AZUR
7644,201024,0,0.0,0.0,0,0.0,0.0,44,GRAND EST
7645,201024,0,0.0,0.0,0,0.0,0.0,75,NOUVELLE-AQUITAINE
7646,201024,1580,102.0,3058.0,21,1.0,41.0,84,AUVERGNE-RHONE-ALPES
7647,201024,213,0.0,641.0,7,0.0,22.0,27,BOURGOGNE-FRANCHE-COMTE
7648,201024,643,0.0,1338.0,20,0.0,42.0,53,BRETAGNE
7649,201024,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7650,201024,14,0.0,58.0,5,0.0,20.0,94,CORSE
7651,201024,517,0.0,1217.0,4,0.0,10.0,11,ILE-DE-FRANCE
7652,201024,721,0.0,1665.0,13,0.0,30.0,76,OCCITANIE
7653,201024,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7654,201024,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7655,201024,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7656,201024,0,0.0,0.0,0,0.0,0.0,93,PROVENCE-ALPES-COTE-D-AZUR
7657,201023,43,0.0,266.0,1,0.0,5.0,44,GRAND EST
7658,201023,47,0.0,253.0,1,0.0,5.0,75,NOUVELLE-AQUITAINE
7659,201023,2907,959.0,4855.0,38,12.0,64.0,84,AUVERGNE-RHONE-ALPES
7660,201023,58,0.0,243.0,2,0.0,8.0,27,BOURGOGNE-FRANCHE-COMTE
7661,201023,317,0.0,757.0,10,0.0,24.0,53,BRETAGNE
7662,201023,321,0.0,766.0,12,0.0,29.0,24,CENTRE-VAL-DE-LOIRE
7663,201023,33,0.0,93.0,11,0.0,31.0,94,CORSE
7664,201023,160,0.0,474.0,1,0.0,4.0,11,ILE-DE-FRANCE
7665,201023,576,0.0,1375.0,11,0.0,26.0,76,OCCITANIE
7666,201023,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7667,201023,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7668,201023,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7669,201023,21,0.0,147.0,0,0.0,3.0,93,PROVENCE-ALPES-COTE-D-AZUR
7670,201022,203,0.0,632.0,4,0.0,12.0,44,GRAND EST
7671,201022,412,0.0,1159.0,7,0.0,20.0,75,NOUVELLE-AQUITAINE
7672,201022,3608,1420.0,5796.0,48,19.0,77.0,84,AUVERGNE-RHONE-ALPES
7673,201022,1140,0.0,2496.0,40,0.0,87.0,27,BOURGOGNE-FRANCHE-COMTE
7674,201022,204,0.0,625.0,6,0.0,19.0,53,BRETAGNE
7675,201022,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7676,201022,11,0.0,50.0,4,0.0,17.0,94,CORSE
7677,201022,1007,27.0,1987.0,9,1.0,17.0,11,ILE-DE-FRANCE
7678,201022,345,0.0,868.0,6,0.0,16.0,76,OCCITANIE
7679,201022,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7680,201022,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7681,201022,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7682,201022,127,0.0,409.0,3,0.0,9.0,93,PROVENCE-ALPES-COTE-D-AZUR
7683,201021,213,0.0,718.0,4,0.0,13.0,44,GRAND EST
7684,201021,215,0.0,799.0,4,0.0,14.0,75,NOUVELLE-AQUITAINE
7685,201021,1135,88.0,2182.0,15,1.0,29.0,84,AUVERGNE-RHONE-ALPES
7686,201021,117,0.0,373.0,4,0.0,13.0,27,BOURGOGNE-FRANCHE-COMTE
7687,201021,1076,147.0,2005.0,34,5.0,63.0,53,BRETAGNE
7688,201021,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7689,201021,0,0.0,0.0,0,0.0,0.0,94,CORSE
7690,201021,981,0.0,2357.0,8,0.0,20.0,11,ILE-DE-FRANCE
7691,201021,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
7692,201021,156,0.0,804.0,3,0.0,14.0,32,HAUTS-DE-FRANCE
7693,201021,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7694,201021,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7695,201021,25,0.0,171.0,1,0.0,4.0,93,PROVENCE-ALPES-COTE-D-AZUR
7696,201020,424,0.0,1086.0,8,0.0,20.0,44,GRAND EST
7697,201020,0,0.0,0.0,0,0.0,0.0,75,NOUVELLE-AQUITAINE
7698,201020,91,0.0,382.0,1,0.0,5.0,84,AUVERGNE-RHONE-ALPES
7699,201020,139,0.0,453.0,5,0.0,16.0,27,BOURGOGNE-FRANCHE-COMTE
7700,201020,663,16.0,1310.0,21,1.0,41.0,53,BRETAGNE
7701,201020,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7702,201020,0,0.0,0.0,0,0.0,0.0,94,CORSE
7703,201020,197,0.0,577.0,2,0.0,5.0,11,ILE-DE-FRANCE
7704,201020,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
7705,201020,545,0.0,1757.0,9,0.0,29.0,32,HAUTS-DE-FRANCE
7706,201020,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7707,201020,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7708,201020,0,0.0,0.0,0,0.0,0.0,93,PROVENCE-ALPES-COTE-D-AZUR
7709,201019,440,0.0,1072.0,8,0.0,19.0,44,GRAND EST
7710,201019,0,0.0,0.0,0,0.0,0.0,75,NOUVELLE-AQUITAINE
7711,201019,443,0.0,1230.0,6,0.0,16.0,84,AUVERGNE-RHONE-ALPES
7712,201019,71,0.0,350.0,2,0.0,12.0,27,BOURGOGNE-FRANCHE-COMTE
7713,201019,501,0.0,1093.0,16,0.0,35.0,53,BRETAGNE
7714,201019,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7715,201019,0,0.0,0.0,0,0.0,0.0,94,CORSE
7716,201019,401,0.0,985.0,3,0.0,8.0,11,ILE-DE-FRANCE
7717,201019,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
7718,201019,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7719,201019,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7720,201019,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7721,201019,0,0.0,0.0,0,0.0,0.0,93,PROVENCE-ALPES-COTE-D-AZUR
7722,201018,197,0.0,621.0,4,0.0,12.0,44,GRAND EST
7723,201018,0,0.0,0.0,0,0.0,0.0,75,NOUVELLE-AQUITAINE
7724,201018,431,0.0,1035.0,6,0.0,14.0,84,AUVERGNE-RHONE-ALPES
7725,201018,106,0.0,380.0,4,0.0,14.0,27,BOURGOGNE-FRANCHE-COMTE
7726,201018,1016,2.0,2030.0,32,0.0,64.0,53,BRETAGNE
7727,201018,93,0.0,351.0,4,0.0,14.0,24,CENTRE-VAL-DE-LOIRE
7728,201018,12,0.0,51.0,4,0.0,17.0,94,CORSE
7729,201018,1155,0.0,2493.0,10,0.0,21.0,11,ILE-DE-FRANCE
7730,201018,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
7731,201018,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7732,201018,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7733,201018,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7734,201018,0,0.0,0.0,0,0.0,0.0,93,PROVENCE-ALPES-COTE-D-AZUR
7735,201017,0,0.0,0.0,0,0.0,0.0,44,GRAND EST
7736,201017,0,0.0,0.0,0,0.0,0.0,75,NOUVELLE-AQUITAINE
7737,201017,886,0.0,2080.0,12,0.0,28.0,84,AUVERGNE-RHONE-ALPES
7738,201017,538,0.0,1226.0,19,0.0,43.0,27,BOURGOGNE-FRANCHE-COMTE
7739,201017,797,0.0,1615.0,25,0.0,51.0,53,BRETAGNE
7740,201017,93,0.0,351.0,4,0.0,14.0,24,CENTRE-VAL-DE-LOIRE
7741,201017,14,0.0,52.0,5,0.0,18.0,94,CORSE
7742,201017,701,0.0,2381.0,6,0.0,20.0,11,ILE-DE-FRANCE
7743,201017,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
7744,201017,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7745,201017,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7746,201017,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7747,201017,0,0.0,0.0,0,0.0,0.0,93,PROVENCE-ALPES-COTE-D-AZUR
7748,201016,0,0.0,0.0,0,0.0,0.0,44,GRAND EST
7749,201016,74,0.0,429.0,1,0.0,7.0,75,NOUVELLE-AQUITAINE
7750,201016,1784,0.0,3568.0,24,0.0,48.0,84,AUVERGNE-RHONE-ALPES
7751,201016,412,0.0,1053.0,14,0.0,36.0,27,BOURGOGNE-FRANCHE-COMTE
7752,201016,323,0.0,880.0,10,0.0,27.0,53,BRETAGNE
7753,201016,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7754,201016,2,0.0,15.0,1,0.0,5.0,94,CORSE
7755,201016,0,0.0,0.0,0,0.0,0.0,11,ILE-DE-FRANCE
7756,201016,0,0.0,0.0,0,0.0,0.0,76,OCCITANIE
7757,201016,234,0.0,882.0,4,0.0,15.0,32,HAUTS-DE-FRANCE
7758,201016,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7759,201016,1056,0.0,3126.0,30,0.0,88.0,52,PAYS-DE-LA-LOIRE
7760,201016,314,0.0,908.0,6,0.0,18.0,93,PROVENCE-ALPES-COTE-D-AZUR
7761,201015,0,0.0,0.0,0,0.0,0.0,44,GRAND EST
7762,201015,116,0.0,367.0,2,0.0,6.0,75,NOUVELLE-AQUITAINE
7763,201015,612,0.0,1512.0,8,0.0,20.0,84,AUVERGNE-RHONE-ALPES
7764,201015,350,0.0,1036.0,12,0.0,36.0,27,BOURGOGNE-FRANCHE-COMTE
7765,201015,341,0.0,814.0,11,0.0,26.0,53,BRETAGNE
7766,201015,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7767,201015,0,0.0,0.0,0,0.0,0.0,94,CORSE
7768,201015,1054,0.0,3156.0,9,0.0,27.0,11,ILE-DE-FRANCE
7769,201015,822,0.0,2860.0,15,0.0,52.0,76,OCCITANIE
7770,201015,327,0.0,1234.0,5,0.0,20.0,32,HAUTS-DE-FRANCE
7771,201015,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7772,201015,306,0.0,906.0,9,0.0,26.0,52,PAYS-DE-LA-LOIRE
7773,201015,335,0.0,911.0,7,0.0,19.0,93,PROVENCE-ALPES-COTE-D-AZUR
7774,201014,196,0.0,581.0,3,0.0,10.0,44,GRAND EST
7775,201014,267,0.0,687.0,5,0.0,12.0,75,NOUVELLE-AQUITAINE
7776,201014,2310,399.0,4221.0,31,6.0,56.0,84,AUVERGNE-RHONE-ALPES
7777,201014,0,0.0,0.0,0,0.0,0.0,27,BOURGOGNE-FRANCHE-COMTE
7778,201014,433,0.0,952.0,14,0.0,30.0,53,BRETAGNE
7779,201014,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7780,201014,18,0.0,55.0,6,0.0,18.0,94,CORSE
7781,201014,1609,0.0,3218.0,14,0.0,28.0,11,ILE-DE-FRANCE
7782,201014,501,0.0,1649.0,9,0.0,30.0,76,OCCITANIE
7783,201014,0,0.0,0.0,0,0.0,0.0,32,HAUTS-DE-FRANCE
7784,201014,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7785,201014,446,0.0,1320.0,13,0.0,38.0,52,PAYS-DE-LA-LOIRE
7786,201014,475,0.0,1206.0,10,0.0,25.0,93,PROVENCE-ALPES-COTE-D-AZUR
7787,201013,926,0.0,2009.0,16,0.0,35.0,44,GRAND EST
7788,201013,558,0.0,1494.0,10,0.0,26.0,75,NOUVELLE-AQUITAINE
7789,201013,1196,0.0,2576.0,16,0.0,34.0,84,AUVERGNE-RHONE-ALPES
7790,201013,159,0.0,470.0,6,0.0,17.0,27,BOURGOGNE-FRANCHE-COMTE
7791,201013,2068,738.0,3398.0,65,23.0,107.0,53,BRETAGNE
7792,201013,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7793,201013,21,0.0,61.0,7,0.0,20.0,94,CORSE
7794,201013,272,0.0,937.0,2,0.0,8.0,11,ILE-DE-FRANCE
7795,201013,823,0.0,1861.0,15,0.0,34.0,76,OCCITANIE
7796,201013,124,0.0,508.0,2,0.0,8.0,32,HAUTS-DE-FRANCE
7797,201013,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7798,201013,81,0.0,454.0,2,0.0,12.0,52,PAYS-DE-LA-LOIRE
7799,201013,0,0.0,0.0,0,0.0,0.0,93,PROVENCE-ALPES-COTE-D-AZUR
7800,201012,736,0.0,1759.0,13,0.0,31.0,44,GRAND EST
7801,201012,708,0.0,1559.0,12,0.0,27.0,75,NOUVELLE-AQUITAINE
7802,201012,1271,11.0,2531.0,17,0.0,34.0,84,AUVERGNE-RHONE-ALPES
7803,201012,0,0.0,0.0,0,0.0,0.0,27,BOURGOGNE-FRANCHE-COMTE
7804,201012,315,0.0,746.0,10,0.0,24.0,53,BRETAGNE
7805,201012,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7806,201012,0,0.0,0.0,0,0.0,0.0,94,CORSE
7807,201012,337,0.0,1029.0,3,0.0,9.0,11,ILE-DE-FRANCE
7808,201012,1038,0.0,2508.0,19,0.0,46.0,76,OCCITANIE
7809,201012,496,0.0,1265.0,8,0.0,21.0,32,HAUTS-DE-FRANCE
7810,201012,0,0.0,0.0,0,0.0,0.0,28,NORMANDIE
7811,201012,568,0.0,1555.0,16,0.0,44.0,52,PAYS-DE-LA-LOIRE
7812,201012,354,0.0,952.0,7,0.0,19.0,93,PROVENCE-ALPES-COTE-D-AZUR
7813,201011,192,0.0,756.0,3,0.0,13.0,44,GRAND EST
7814,201011,1537,0.0,3303.0,27,0.0,58.0,75,NOUVELLE-AQUITAINE
7815,201011,1093,0.0,2270.0,14,0.0,30.0,84,AUVERGNE-RHONE-ALPES
7816,201011,162,0.0,495.0,6,0.0,18.0,27,BOURGOGNE-FRANCHE-COMTE
7817,201011,350,0.0,811.0,11,0.0,25.0,53,BRETAGNE
7818,201011,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7819,201011,0,0.0,0.0,0,0.0,0.0,94,CORSE
7820,201011,457,0.0,1262.0,4,0.0,11.0,11,ILE-DE-FRANCE
7821,201011,841,0.0,2462.0,15,0.0,45.0,76,OCCITANIE
7822,201011,1456,0.0,3401.0,24,0.0,56.0,32,HAUTS-DE-FRANCE
7823,201011,124,0.0,387.0,4,0.0,12.0,28,NORMANDIE
7824,201011,603,0.0,1554.0,17,0.0,44.0,52,PAYS-DE-LA-LOIRE
7825,201011,473,0.0,1031.0,10,0.0,21.0,93,PROVENCE-ALPES-COTE-D-AZUR
7826,201010,753,0.0,1541.0,13,0.0,27.0,44,GRAND EST
7827,201010,624,0.0,1743.0,11,0.0,30.0,75,NOUVELLE-AQUITAINE
7828,201010,1513,429.0,2597.0,20,6.0,34.0,84,AUVERGNE-RHONE-ALPES
7829,201010,398,0.0,871.0,14,0.0,30.0,27,BOURGOGNE-FRANCHE-COMTE
7830,201010,1034,187.0,1881.0,32,5.0,59.0,53,BRETAGNE
7831,201010,186,0.0,551.0,7,0.0,21.0,24,CENTRE-VAL-DE-LOIRE
7832,201010,0,0.0,0.0,0,0.0,0.0,94,CORSE
7833,201010,260,0.0,757.0,2,0.0,6.0,11,ILE-DE-FRANCE
7834,201010,980,0.0,2977.0,18,0.0,55.0,76,OCCITANIE
7835,201010,779,0.0,1962.0,13,0.0,33.0,32,HAUTS-DE-FRANCE
7836,201010,147,0.0,433.0,4,0.0,13.0,28,NORMANDIE
7837,201010,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7838,201010,258,0.0,575.0,5,0.0,11.0,93,PROVENCE-ALPES-COTE-D-AZUR
7839,201009,1122,0.0,2373.0,20,0.0,42.0,44,GRAND EST
7840,201009,669,0.0,1426.0,12,0.0,25.0,75,NOUVELLE-AQUITAINE
7841,201009,600,129.0,1071.0,8,2.0,14.0,84,AUVERGNE-RHONE-ALPES
7842,201009,301,0.0,713.0,10,0.0,24.0,27,BOURGOGNE-FRANCHE-COMTE
7843,201009,765,49.0,1481.0,24,2.0,46.0,53,BRETAGNE
7844,201009,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7845,201009,0,0.0,0.0,0,0.0,0.0,94,CORSE
7846,201009,1023,0.0,2669.0,9,0.0,23.0,11,ILE-DE-FRANCE
7847,201009,983,0.0,2497.0,18,0.0,46.0,76,OCCITANIE
7848,201009,2176,0.0,5375.0,36,0.0,89.0,32,HAUTS-DE-FRANCE
7849,201009,1514,0.0,4443.0,45,0.0,132.0,28,NORMANDIE
7850,201009,464,0.0,1107.0,13,0.0,31.0,52,PAYS-DE-LA-LOIRE
7851,201009,948,0.0,1969.0,19,0.0,40.0,93,PROVENCE-ALPES-COTE-D-AZUR
7852,201008,1173,0.0,2506.0,21,0.0,45.0,44,GRAND EST
7853,201008,300,0.0,745.0,5,0.0,13.0,75,NOUVELLE-AQUITAINE
7854,201008,2588,0.0,5313.0,34,0.0,70.0,84,AUVERGNE-RHONE-ALPES
7855,201008,105,0.0,342.0,4,0.0,12.0,27,BOURGOGNE-FRANCHE-COMTE
7856,201008,1919,471.0,3367.0,60,15.0,105.0,53,BRETAGNE
7857,201008,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7858,201008,0,0.0,0.0,0,0.0,0.0,94,CORSE
7859,201008,3000,680.0,5320.0,26,6.0,46.0,11,ILE-DE-FRANCE
7860,201008,805,0.0,2058.0,15,0.0,38.0,76,OCCITANIE
7861,201008,207,0.0,645.0,3,0.0,10.0,32,HAUTS-DE-FRANCE
7862,201008,197,0.0,634.0,6,0.0,19.0,28,NORMANDIE
7863,201008,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7864,201008,1004,0.0,2154.0,21,0.0,44.0,93,PROVENCE-ALPES-COTE-D-AZUR
7865,201007,506,0.0,1231.0,9,0.0,22.0,44,GRAND EST
7866,201007,530,0.0,1288.0,9,0.0,22.0,75,NOUVELLE-AQUITAINE
7867,201007,6428,2692.0,10164.0,85,36.0,134.0,84,AUVERGNE-RHONE-ALPES
7868,201007,128,0.0,372.0,4,0.0,12.0,27,BOURGOGNE-FRANCHE-COMTE
7869,201007,873,0.0,1971.0,27,0.0,61.0,53,BRETAGNE
7870,201007,0,0.0,0.0,0,0.0,0.0,24,CENTRE-VAL-DE-LOIRE
7871,201007,0,0.0,0.0,0,0.0,0.0,94,CORSE
7872,201007,2646,953.0,4339.0,23,8.0,38.0,11,ILE-DE-FRANCE
7873,201007,1700,0.0,4428.0,31,0.0,81.0,76,OCCITANIE
7874,201007,2153,0.0,4748.0,36,0.0,79.0,32,HAUTS-DE-FRANCE
7875,201007,499,0.0,1307.0,15,0.0,39.0,28,NORMANDIE
7876,201007,0,0.0,0.0,0,0.0,0.0,52,PAYS-DE-LA-LOIRE
7877,201007,397,0.0,1178.0,8,0.0,24.0,93,PROVENCE-ALPES-COTE-D-AZUR
7878,201006,649,0.0,1474.0,12,0.0,27.0,44,GRAND EST
7879,201006,1761,0.0,3878.0,31,0.0,68.0,75,NOUVELLE-AQUITAINE
7880,201006,5713,2856.0,8570.0,76,38.0,114.0,84,AUVERGNE-RHONE-ALPES
7881,201006,496,0.0,1197.0,17,0.0,41.0,27,BOURGOGNE-FRANCHE-COMTE
7882,201006,1714,533.0,2895.0,54,17.0,91.0,53,BRETAGNE
7883,201006,346,0.0,1024.0,13,0.0,39.0,24,CENTRE-VAL-DE-LOIRE
7884,201006,18,0.0,64.0,6,0.0,21.0,94,CORSE
7885,201006,1695,379.0,3011.0,15,4.0,26.0,11,ILE-DE-FRANCE
7886,201006,898,0.0,1885.0,16,0.0,34.0,76,OCCITANIE
7887,201006,6744,0.0,14918.0,112,0.0,248.0,32,HAUTS-DE-FRANCE
7888,201006,1356,259.0,2453.0,40,7.0,73.0,28,NORMANDIE
7889,201006,686,0.0,1637.0,19,0.0,46.0,52,PAYS-DE-LA-LOIRE
7890,201006,1606,0.0,3565.0,33,0.0,73.0,93,PROVENCE-ALPES-COTE-D-AZUR
7891,201005,2312,744.0,3880.0,41,13.0,69.0,44,GRAND EST
7892,201005,448,0.0,1168.0,8,0.0,21.0,75,NOUVELLE-AQUITAINE
7893,201005,3355,1453.0,5257.0,44,19.0,69.0,84,AUVERGNE-RHONE-ALPES
7894,201005,872,190.0,1554.0,30,6.0,54.0,27,BOURGOGNE-FRANCHE-COMTE
7895,201005,3272,1704.0,4840.0,102,53.0,151.0,53,BRETAGNE
7896,201005,421,0.0,1005.0,16,0.0,39.0,24,CENTRE-VAL-DE-LOIRE
7897,201005,9,0.0,38.0,3,0.0,13.0,94,CORSE
7898,201005,2888,401.0,5375.0,25,4.0,46.0,11,ILE-DE-FRANCE
7899,201005,2510,0.0,5044.0,46,0.0,93.0,76,OCCITANIE
7900,201005,617,0.0,1649.0,10,0.0,27.0,32,HAUTS-DE-FRANCE
7901,201005,1145,298.0,1992.0,34,9.0,59.0,28,NORMANDIE
